ID,LONG_AXIS,PIXEL_SCALE,ROUNDNESS,SHORT_AXIS,SURFACE,VOLUME
0,19.240696016534795,13.748,0.40755564465945615,7.841654268715469,474.0,3716.9441233711323
1,13.199542978535227,13.748,0.41289609695880436,5.450039777477187,226.0,1231.7089897098442
2,10.556199846281357,13.748,0.4598972326201634,4.85476709629019,161.0,781.6175025027204
3,13.959843136327972,13.748,0.41324686919778403,5.768861470579709,253.0,1459.5219520566664
4,10.104049138753043,13.748,0.4895069704531303,4.946002483220563,157.0,776.5223898656286
5,16.089537813151093,13.748,0.34428731449084143,5.539423765088634,280.0,1551.0386542248175
6,24.814706158620208,13.748,0.2538126980000935,6.298287520198931,491.0,3092.4591724176753
7,17.798968108510554,13.748,0.3094647547883908,5.508153301186606,308.0,1696.5112167654747
8,11.140792541063437,13.748,0.507788830135392,5.657170011207704,198.0,1120.1196622191253
9,12.539130111399905,13.748,0.3644079262430223,4.569358400786676,180.0,822.4845121416018
10,6.831673975895265,13.748,0.722939122133047,4.938884386832906,106.0,523.5217450042879
11,8.812284690954865,13.748,0.4754787128350606,4.190053781991329,116.0,486.04623871099426
12,12.731071647413804,13.748,0.4634812886240909,5.9006134927089775,236.0,1392.544784279319
13,8.72814731518402,13.748,0.6518243649255077,5.689219080696098,156.0,887.5181765885914
14,8.360383023067003,13.748,0.8106208690227809,6.777100951521878,178.0,1206.3239693708942
15,14.955739519206995,13.748,0.4610832571797146,6.89584109104734,324.0,2234.2525134993384
16,8.571056979829283,13.748,0.5632804977312409,4.8279092416810645,130.0,627.6282014185384
17,15.396386511995823,13.748,0.5223506246528324,8.042312111937463,389.0,3128.459411543673
18,9.244097179935387,13.748,0.5289437219674572,4.889607168583899,142.0,694.3242179389135
19,16.98491693027922,13.748,0.20633118836685654,3.5045180945368526,187.0,655.3448836783914
20,17.722553751547178,13.748,0.3638245253638583,6.447899706892118,359.0,2314.79599477427
21,7.06506592038682,13.748,0.8353894497753198,5.902081531858309,131.0,773.1726806734384
22,13.835621860844046,13.748,0.40573510552066966,5.613597495653642,244.0,1369.7177889394886
23,10.149667337913716,13.748,0.3955091002127663,4.014285796277156,128.0,513.828581923476
24,7.304423317415205,13.748,0.5965931450780193,4.357768879917957,100.0,435.7768879917958
25,6.761957419242768,13.748,0.536038507363187,3.6246695618643217,77.0,279.0995562635528
26,6.1907623560232965,13.748,0.697655700399986,4.319020647501301,84.0,362.7977343901092
27,14.977603603146942,13.748,0.296559437084088,4.441749693417865,209.0,928.3256859243336
28,6.814740966789957,13.748,0.8224938666183872,5.605082647777798,120.0,672.6099177333357
29,10.625678334051516,13.748,0.49901093720194545,5.302329703881454,177.0,938.5123575870173
30,9.670769244366111,13.748,0.5105277402396999,4.9371959687058204,150.0,740.5793953058729
31,12.457072312958662,13.748,0.424608321962552,5.289376571371544,207.0,1094.9009502739095
32,10.56102519167406,13.748,0.5022854963939826,5.304649780829361,176.0,933.6183614259675
33,10.991542138006505,13.748,0.5216726390117208,5.733986793942386,198.0,1135.3293852005927
34,8.841620639914758,13.748,0.6189135075942808,5.472198443067632,152.0,831.77416334628
35,7.628668609682184,13.748,0.5360171731144002,4.089097382788406,98.0,400.73154351326383
36,6.875704228802668,13.748,0.6059799624682982,4.166538990512961,90.0,374.98850914616645
37,9.228426266235994,13.748,0.5531673639422814,5.104864231029476,148.0,755.5199061923624
38,8.121277481344599,13.748,0.6274003850077242,5.095292618550162,130.0,662.3880404115209
39,11.115233712991918,13.748,0.5127031741650556,5.698815606237393,199.0,1134.0643056412414
40,5.8635877240588465,13.748,0.7776829176810554,4.560012009324904,84.0,383.04100878329194
41,14.75979197973792,13.748,0.44564546689121176,6.577634388027468,305.0,2006.1784883483776
42,6.468651298856772,13.748,0.8063591371384943,5.216056079795947,106.0,552.9019444583704
43,9.263822590931381,13.748,0.3634927425346975,3.3673322799325343,98.0,329.9985634333883
44,7.718567724722223,13.748,0.6625190557617652,5.113698200816203,124.0,634.0985769012092
45,10.42559685384703,13.748,0.43342103833923634,4.5186730137006546,148.0,668.7636060276968
46,10.684477709355027,13.748,0.6162200236232547,6.583989106460894,221.0,1455.0615925278578
47,6.417268635653869,13.748,0.5719807427594576,3.6705540807082717,74.0,271.6210019724121
48,7.607557826271448,13.748,0.643495426620994,4.895428668960427,117.0,572.7651542683701
49,10.04318787553904,13.748,0.41971896596468317,4.215316430110288,133.0,560.6370852046683
50,10.799539907912713,13.748,0.5922422057020758,6.395943335629818,217.0,1387.9197038316704
51,6.314681306289186,13.748,0.5986989774041368,3.7805932407083547,75.0,283.54449305312664
52,5.507581599640409,13.748,0.7765330892258161,4.276819353732029,74.0,316.4846321761702
53,6.741062042369254,13.748,0.7074811166038267,4.769174100831072,101.0,481.6865841839382
54,8.009515945362315,13.748,0.4465602847927202,3.5767317216128296,90.0,321.9058549451547
55,8.809825077117099,13.748,0.5372629002714101,4.733192171815732,131.0,620.048174507861
56,5.219879155450049,13.748,0.7243040592183579,3.7807796609217648,62.0,234.40833897714944
57,4.873688083859423,13.748,0.6164423923436498,3.0043479419510413,46.0,138.20000532974788
58,8.001389782698405,13.748,0.5518769449371426,4.415782548526863,111.0,490.15186288648187
59,7.347408415954522,13.748,0.49529170043809445,3.639110408151281,84.0,305.6852742847076
60,5.309299291116053,13.748,0.6888196803878396,3.6571498407899434,61.0,223.0861402881866
61,8.33517252791776,13.748,0.6643377668503581,5.537369903509338,145.0,802.918636008854
62,4.666222186051882,13.748,0.6724765281528393,3.1379248952659218,46.0,144.3445451822324
63,14.101998019447349,13.748,0.2817095023476161,3.9726668441655804,176.0,699.1893645731423
64,10.105580185001577,13.748,0.5672820090410461,5.732713829873081,182.0,1043.3539170369006
65,6.654482407058993,13.748,0.6613165511912823,4.400719355399316,92.0,404.86618069673705
66,7.25413599997775,13.748,0.5867464554466618,4.256338585314971,97.0,412.86484277555223
67,10.180352927882941,13.748,0.626548401560987,6.378483854291771,204.0,1301.2107062755213
68,12.18388301127261,13.748,0.6111158485169228,7.445764004664782,285.0,2122.042741329463
69,8.491542339033948,13.748,0.5209055395139437,4.423291443419974,118.0,521.948390323557
70,9.158076539199602,13.748,0.6907374096354476,6.325826065929897,182.0,1151.3003439992415
71,7.027501047673701,13.748,0.5414116234602057,3.804770751089315,84.0,319.6007430915025
72,6.1769860166589,13.748,0.6674010382201889,4.122526880589739,80.0,329.80215044717903
73,5.831076512646762,13.748,0.8144640129535328,4.749201976329373,87.0,413.18057194065545
74,9.818825176484433,13.748,0.44572279046785357,4.376474156778656,135.0,590.8240111651186
75,8.394520815476197,13.748,0.5917381944948255,4.9673585909991145,131.0,650.7239754208839
76,9.44186994012122,13.748,0.6355564081863906,6.000840945706494,178.0,1068.1496883357559
77,10.05074598211937,13.748,0.3907286155341044,3.9271140626784637,124.0,486.96214377212954
78,5.372128144643265,13.748,0.7941268800562197,4.266151362767765,72.0,307.1628981192791
79,5.537852697571589,13.748,0.8303425911027233,4.598314958046799,80.0,367.86519664374384
80,6.235821067817598,13.748,0.8022115547670741,5.002447714063232,98.0,490.23987597819666
81,7.192301208646571,13.748,0.5845719850806987,4.204417794836834,95.0,399.41969050949916
82,4.575384165667303,13.748,0.8058809081930465,3.68721474676005,53.0,195.42238157828263
83,9.8381335939724,13.748,0.6314310364141489,6.2121028916228465,192.0,1192.7237551915864
84,4.456275612720389,13.748,0.7854202978111731,3.5000493188715156,49.0,171.50241662470424
85,6.053928752928004,13.748,0.7034942224451844,4.2589039007796305,81.0,344.97121596315003
86,7.319912681323792,13.748,0.6594187704607832,4.82688782019883,111.0,535.7845480420701
87,6.899845474250117,13.748,0.7087242016650518,4.890087475350135,106.0,518.3492723871142
88,4.099542657419249,13.748,0.7575988365846971,3.105808747790161,40.0,124.23234991160643
89,8.874794381203515,13.748,0.363727415980615,3.228006027634435,90.0,290.52054248709914
90,6.152634496100283,13.748,0.5465642877709621,3.3628102912761038,65.0,218.58266893294672
91,12.37093367535373,13.748,0.4159826008674709,5.146093165432625,200.0,1029.218633086525
92,7.604115591410468,13.748,0.8092263988050831,6.153451076134679,147.0,904.5573081917978
93,9.273932248807546,13.748,0.5292469052140449,4.908199941846122,143.0,701.8725916839954
94,7.213575210956688,13.748,0.47713755581689066,3.4418676448571857,78.0,268.4656762988605
95,5.113507522598651,13.748,0.8521388562813049,4.357418451893063,70.0,305.0192916325144
96,5.978115298489299,13.748,0.7036369618641036,4.206422886302328,79.0,332.3074080178839
97,9.333848552779676,13.748,0.49689832849402454,4.637973744292591,136.0,630.7644292237925
98,5.289540837377618,13.748,0.9442614742041416,4.994709628965198,83.0,414.5608992041115
99,2.8065523531746743,13.748,0.9698734552799592,2.7220006281976215,24.0,65.32801507674291
100,5.186379657392766,13.748,0.8520282870177317,4.418942175311968,72.0,318.16383662246164
101,7.302234615888985,13.748,0.6267983744926907,4.5770287874034725,105.0,480.5880226773646
102,5.9439044406856,13.748,0.6306734229511488,3.7486625593017213,70.0,262.40637915112046
103,6.39460472031566,13.748,0.7395138715395976,4.728898893686019,95.0,449.24539490017185
104,9.182361332314597,13.748,0.47567673981399994,4.367835702349544,126.0,550.3472984960425
105,12.366099036630436,13.748,0.3288832637529914,4.0670030110597395,158.0,642.5864757474388
106,6.516428697930148,13.748,0.6596499049915922,4.298561571474107,88.0,378.2734182897214
107,8.177423331423444,13.748,0.5902538797869549,4.826755848033054,124.0,598.5177251560987
108,8.523040062915491,13.748,0.5608813988170673,4.780414632661946,128.0,611.8930729807291
109,11.940442428180969,13.748,0.3639124332898241,4.345275458596392,163.0,708.2798997512118
110,8.79114961296292,13.748,0.6136843572792455,5.394990999976837,149.0,803.8536589965488
111,3.837933002246046,13.748,0.7995710719002216,3.068700204487106,37.0,113.54190756602293
112,4.420692706520926,13.748,0.8795554683263176,3.8882444438107497,54.0,209.96519996578047
113,8.479666836442584,13.748,0.47809731445844794,4.054105942005562,108.0,437.8434417366007
114,9.300570065215501,13.748,0.5703778972689257,5.304839597199933,155.0,822.2501375659897
115,7.664787468818007,13.748,0.47679595816138254,3.654539685298439,88.0,321.5994923062627
116,3.2015621187164243,13.748,0.745310953015705,2.386159313839518,24.0,57.267823532148434
117,5.690517158908355,13.748,0.7667278800697225,4.363078157750183,78.0,340.3200963045143
118,6.409642831188662,13.748,0.7825351271556811,5.015770667926718,101.0,506.59283746059845
119,6.378283468144083,13.748,0.7824245957937438,4.990525864420552,100.0,499.0525864420551
120,5.612701857869277,13.748,0.8588653977400199,4.820555413555046,85.0,409.7472101521789
121,7.205646974047867,13.748,0.5456248882194075,3.931580324763379,89.0,349.91064890394074
122,7.081093918029573,13.748,0.5776846269887723,4.090639098709378,91.0,372.2481579825534
123,9.873787347087566,13.748,0.3787394790438589,3.7395930760257903,116.0,433.7927968189917
124,3.7928788945874974,13.748,0.8629324134425401,3.272998138401663,39.0,127.64692739766484
125,6.652022238599904,13.748,0.7769024622801418,5.167972456310527,108.0,558.1410252815369
126,9.533827136217713,13.748,0.44825542113416833,4.273589697965632,128.0,547.0194813396009
127,9.176656276017148,13.748,0.5291870808563428,4.856167946727552,140.0,679.8635125418573
128,9.849202771035737,13.748,0.5414170326781595,5.332526138539675,165.0,879.8668128590466
129,8.97774901559838,13.748,0.5252509521079793,4.715571218229524,133.0,627.1709720245267
130,5.208411564038412,13.748,0.6570940964365565,3.4224164905415324,56.0,191.65532347032578
131,5.498562948348878,13.748,0.7264417826277295,3.994385870089343,69.0,275.6126250361647
132,7.085721448495964,13.748,0.3613739410021491,2.560595084686443,57.0,145.95391982712724
133,9.535921653156883,13.748,0.3640475545603127,3.4715289583104973,104.0,361.0390116642917
134,5.442871610411209,13.748,0.6231921021201567,3.3919546004622836,58.0,196.73336682681241
135,6.974248232484045,13.748,0.5562554139648891,3.879463337654308,85.0,329.7543837006162
136,4.89951017959938,13.748,0.6630019457946984,3.248384782515321,50.0,162.41923912576604
137,7.040379403750904,13.748,0.7063999908473868,4.97332394637177,110.0,547.0656341008947
138,4.047587428199621,13.748,0.7383142441846816,2.988391452822622,38.0,113.55887520725963
139,5.159807274609294,13.748,0.7173554741060995,3.7014159937734505,60.0,222.08495962640703
140,6.818850567398393,13.748,0.554514363245206,3.7811505804451313,81.0,306.27319701605563
141,6.587082076576266,13.748,0.6749192339079445,4.445748388811606,92.0,409.0088517706677
142,9.174561934050645,13.748,0.45001440432259343,4.128685023672542,119.0,491.3135178170326
143,6.7577964233913335,13.748,0.5576091671722367,3.7682092355667622,80.0,301.456738845341
144,5.411668598943812,13.748,0.4782339649490109,2.5880437310629576,44.0,113.87392416677014
145,6.44142576451716,13.748,0.5446838066079597,3.508540305399794,71.0,249.10636168338536
146,11.82974082345224,13.748,0.21153518576721436,2.50240642266697,93.0,232.72379730802828
147,6.029928715367928,13.748,0.5515264190378129,3.325664991440153,63.0,209.51689446072962
148,8.53119276537581,13.748,0.5947980354967138,5.07433669728931,136.0,690.1097908313462
149,12.19278447782485,13.748,0.35542864096094334,4.333664816482972,166.0,719.3883595361732
150,4.112834354459345,13.748,0.865616491537053,3.560137244180158,46.0,163.76631323228727
151,8.430876638402776,13.748,0.45677763297916757,3.851035874828981,102.0,392.8056592325561
152,4.8543071102538145,13.748,0.7429478313435246,3.606496940238523,55.0,198.35733171311878
153,6.317307472524981,13.748,0.6779614856613805,4.2828911594527765,85.0,364.045748553486
154,6.772085074831176,13.748,0.6524288698639025,4.418303811994305,94.0,415.32055832746465
155,6.857003203462724,13.748,0.6566790433773823,4.502850304085547,97.0,436.7764794962981
156,5.802612464975211,13.748,0.8035666789409917,4.662786027661731,85.0,396.3368123512472
157,5.473369874015434,13.748,0.6375170185417839,3.489366443458739,60.0,209.36198660752436
158,7.595448992741709,13.748,0.8441792150438464,6.41192016859827,153.0,981.0237857955352
159,6.48427077005533,13.748,0.6889207028568602,4.467148376420712,91.0,406.5105022542848
160,6.878511304735593,13.748,0.6189407030644076,4.257390622989523,92.0,391.67993731503617
161,6.669455554462171,13.748,0.5939466733174741,3.961300939411557,83.0,328.7879779711592
162,6.312778865378425,13.748,0.7508217209970319,4.73977149197712,94.0,445.53852024584927
163,7.78192738443181,13.748,0.541393458621746,4.213084581400816,103.0,433.94771188428405
164,5.380327963431442,13.748,0.7147365397426522,3.845516991263619,65.0,249.95860443213522
165,8.282222526883801,13.748,0.3573115563255122,2.959333820915067,77.0,227.86870421046018
166,4.419417382415922,13.748,0.5215189175235226,2.304809769362192,32.0,73.75391261959015
167,4.1466130757521995,13.748,0.9256208014929483,3.838191318658891,50.0,191.90956593294456
168,6.298643707777751,13.748,0.6258217388585534,3.9418281576519583,78.0,307.4625962968527
169,6.368542221763759,13.748,0.6827934009423288,4.348398602642892,87.0,378.3106784299315
170,4.930089768347677,13.748,0.7202829964478648,3.5510598311024237,55.0,195.3082907106333
171,3.413618943659328,13.748,0.7921693687893742,2.7041643638860595,29.0,78.42076655269572
172,8.353268514500469,13.748,0.693395200622374,5.792116297464613,152.0,880.4016772146213
173,8.207977826480754,13.748,0.4724738517428029,3.8780548986968815,100.0,387.8054898696882
174,6.683142905323129,13.748,0.5986430128340484,4.000816804043133,84.0,336.06861153962313
175,3.4791719325875055,13.748,0.7625991958876366,2.653213718146066,29.0,76.94319782623593
176,2.9951065532475507,13.748,0.9935359905454767,2.9757461561700542,28.0,83.32089237276152
177,6.654864702155058,13.748,0.6253035857572498,4.161310760986909,87.0,362.03403620586107
178,7.457159788361689,13.748,0.4750959427275284,3.542866359721513,83.0,294.0579078568856
179,6.253802585708859,13.748,0.54530137725799,3.41020716308662,67.0,228.48387992680355
180,8.992991037119038,13.748,0.5392155069683019,4.8491602212415374,137.0,664.3349503100906
181,3.7910267285407317,13.748,0.841627720073064,3.1906331822777827,38.0,121.24406092655575
182,4.823360054690459,13.748,0.8619683349281662,4.157583635100564,63.0,261.92776901133556
183,5.845947488715296,13.748,0.6519861156889435,3.8114765956890193,70.0,266.80336169823136
184,5.491596460058283,13.748,0.538298377258589,2.9561174630083857,51.0,150.76199061342766
185,6.126634584984333,13.748,0.6699359172465291,4.104452560325788,79.0,324.25175226573725
186,5.6747797314080834,13.748,0.6326042182478441,3.5898895957161217,64.0,229.75293412583179
187,5.55090082779363,13.748,0.7024769901987105,3.899380106399999,68.0,265.15784723519994
188,6.322011451918179,13.748,0.6689888153407246,4.2293549517892375,84.0,355.2658159502959
189,6.051429245919272,13.748,0.6084603006126996,3.6820544581085217,70.0,257.7438120675965
190,6.116999892185603,13.748,0.5699647331533012,3.486474211248339,67.0,233.59377215363867
191,7.489155046509462,13.748,0.4767204361828606,3.5702332604130627,84.0,299.8995938746973
192,6.757822854337294,13.748,0.6482155862544869,4.3805261033282195,93.0,407.3889276095244
193,7.335533142696858,13.748,0.5205583680479889,3.8185731615242124,88.0,336.0344382141307
194,5.297872744913921,13.748,0.7371577559828272,3.9053679841233273,65.0,253.84891896801628
195,5.142851895576396,13.748,0.6619188995329234,3.404150867180737,55.0,187.22829769494052
196,5.3062768863358585,13.748,0.3843697737739523,2.039572446382866,34.0,69.34546317701744
197,3.227593574998873,13.748,0.8861157189974751,2.8600214013417573,29.0,82.94062063891096
198,6.3007688585297705,13.748,0.6735073156981057,4.243613920742604,84.0,356.4635693423787
199,6.536444143478737,13.748,0.5215129038563444,3.4088399661603916,70.0,238.6187976312274
200,4.720996572968013,13.748,0.5141445750317003,2.4272747767347522,36.0,87.38189196245108
201,5.222242277454366,13.748,0.8870532408007618,4.632406936462646,76.0,352.062927171161
202,3.1622776601683795,13.748,0.9867606471697509,3.120411150478196,31.0,96.73274566482407
203,8.051604299417514,13.748,0.5597448834567651,4.506844310217445,114.0,513.7802513647887
204,3.5625815798389495,13.748,0.7774673952038152,2.7697910210784804,31.0,85.86352165343288
205,5.705747589541229,13.748,0.4399846549639429,2.5104413844956466,45.0,112.96986230230411
206,7.686992201659095,13.748,0.29089148328000375,2.2360805635024357,54.0,120.74835042913153
207,4.821483901577606,13.748,0.7257124184591741,3.499010742775859,53.0,185.44756936712054
208,3.3353860346292272,13.748,0.715315974632802,2.3858549121374426,25.0,59.646372803436066
209,5.3742328263877095,13.748,0.5290033350790676,2.842987088650502,48.0,136.46338025522408
210,4.220135816985063,13.748,0.8221576510968416,3.4696169506020897,46.0,159.60237972769613
211,7.361389204518931,13.748,0.6578828877492398,4.8429319877149934,112.0,542.4083826240793
212,8.26978923483895,13.748,0.3211517816240391,2.655857546423828,69.0,183.25417070324417
213,5.718854355453289,13.748,0.46716822067919983,2.671667013560606,48.0,128.24001665090913
214,6.083365620945966,13.748,0.5590821746093636,3.4011012803023117,65.0,221.07158321965028
215,6.211269171775407,13.748,0.5115417870035036,3.1773237316897633,62.0,196.99407136476532
216,2.8182441342083684,13.748,0.8015357536891298,2.2589234361926738,20.0,45.17846872385348
217,4.925842714371659,13.748,0.5641018215231419,2.7786768477135504,43.0,119.48310445168268
218,6.5054435734260245,13.748,0.5791446168864345,3.767592626008132,77.0,290.10463220262614
219,6.71374835763171,13.748,0.3813412351015627,2.5602290908603647,54.0,138.2523709064597
220,2.316387482596343,13.748,1.1271489464814897,2.6109137106513782,19.0,49.60736050237619
221,5.987984015651889,13.748,0.7013195635573504,4.199490336445373,79.0,331.75973657918445
222,2.771569952211235,13.748,1.035949171343805,2.871205595314618,25.0,71.78013988286543
223,2.9663190576009457,13.748,1.0490891640724678,3.1119331805108064,29.0,90.24606223481337
224,3.9050522540133366,13.748,0.8766893251890978,3.4235176253991173,42.0,143.78774026676294
225,4.981214711292819,13.748,0.4618299608107391,2.30047419490624,36.0,82.81707101662465
226,3.6935044752433552,13.748,0.839992423630665,3.1025157758503736,36.0,111.69056793061345
227,5.684370335903761,13.748,0.5418113368987141,3.0798562911234098,55.0,169.39209601178757
228,5.112047120217513,13.748,0.6211987982134508,3.175597527489651,51.0,161.95547390197217
229,2.8751410376117867,13.748,0.6546071455926846,1.882087867807441,17.0,31.995493752726496
230,5.657227922858675,13.748,0.8652906827183156,4.895146611663502,87.0,425.8777552147247
231,4.250000000000045,13.748,0.7049077064277568,2.9958577523179977,40.0,119.83431009271989
232,6.758143820608352,13.748,0.4111944832535156,2.778911456067991,59.0,163.95577590801147
233,4.675124610473647,13.748,0.6553544595232372,3.0638637623007425,45.0,137.8738693035334
234,6.134849767541351,13.748,0.600482855047731,3.6838721037021394,71.0,261.55491936285193
235,3.5758900704465275,13.748,0.6970113338161331,2.4924359075818003,28.0,69.78820541229041
236,5.063858141750947,13.748,0.47170519808462974,2.3886482078270954,38.0,90.76863189742963
237,3.658989343771355,13.748,0.6419358083766087,2.3488362822352613,27.0,63.418579620352055
238,3.808605840911176,13.748,0.8119322522343342,3.092329918283851,37.0,114.41620697650248
239,3.629848950389845,13.748,0.5556494096410692,2.0169234263703726,23.0,46.38923880651857
240,4.90697486919017,13.748,0.6874257614506741,3.373180935872374,52.0,175.40540866536344
241,4.557000410272706,13.748,0.5671444885457676,2.584477666986967,37.0,95.62567367851778
242,7.324616030891896,13.748,0.3559849612493562,2.607453153923464,60.0,156.44718923540785
